payment_id,payment_name,payment_date,amount,ref,partner_id,partner_name,journal_id,journal_name,company_id,company_name,move_line_id,credit,create_date
19124,PAGIS/2025/01136,2025-07-28,4623.0,NF-e: 136419 Série: 1 - VND/2025/01598,206829,BATATAS DIPZ - Matriz,985,AGIS,4,NACOM GOYA - CD,2803185,4623.0,2025-12-15 16:41:16
19122,PAGIS/2025/01134,2025-07-28,10469.7,NF-e: 136592 Série: 1 - VND/2025/01724,87407,F P FACANHA,985,AGIS,4,NACOM GOYA - CD,2803181,10469.7,2025-12-15 16:41:13
19120,PAGIS/2025/01132,2025-07-28,3091.88,NF-e: 135686 Série: 1 - VND/2025/01088,206959,CAMPO REAL ATACADO,985,AGIS,4,NACOM GOYA - CD,2803177,3091.88,2025-12-15 16:41:08
19118,PAGIS/2025/01130,2025-07-28,1067.9,NF-e: 135950 Série: 1 - VND/2025/01289,98789,CESTAO DA ECONOMIA,985,AGIS,4,NACOM GOYA - CD,2803173,1067.9,2025-12-15 16:41:06
19116,PAGIS/2025/01128,2025-07-28,2147.78,NF-e: 135980 Série: 1 - VND/2025/01311,88319,IMPERIO EMB,985,AGIS,4,NACOM GOYA - CD,2803169,2147.78,2025-12-15 16:41:01
19114,PAGIS/2025/01126,2025-07-28,6339.18,NF-e: 136097 Série: 1 - VND/2025/01393,87779,SABORETTI,985,AGIS,4,NACOM GOYA - CD,2803165,6339.18,2025-12-15 16:40:59
19112,PAGIS/2025/01124,2025-07-27,34200.0,NF-e: 134516 Série: 1 - VND/2025/00286,98643,SUPER REDE,985,AGIS,4,NACOM GOYA - CD,2803161,34200.0,2025-12-15 16:40:55
19110,PAGIS/2025/01122,2025-07-26,47887.82,NF-e: 135165 Série: 1 - VND/2025/00732,88004,LAREDO FOOD,985,AGIS,4,NACOM GOYA - CD,2803157,47887.82,2025-12-15 16:40:52
19108,PAGIS/2025/01120,2025-07-25,3204.27,NF-e: 136192 Série: 1 - VND/2025/01463,87805,SLR MULTPAN,985,AGIS,4,NACOM GOYA - CD,2803153,3204.27,2025-12-15 16:40:49
19106,PAGIS/2025/01118,2025-07-25,3693.55,NF-e: 136205 Série: 1 - VND/2025/01471,206254,LCO FRIO,985,AGIS,4,NACOM GOYA - CD,2803149,3693.55,2025-12-15 16:40:46
19104,PAGIS/2025/01116,2025-07-25,15840.0,NF-e: 136540 Série: 1 - VND/2025/01694,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2803145,15840.0,2025-12-15 16:40:42
19102,PAGIS/2025/01114,2025-07-25,3165.35,NF-e: 136577 Série: 1 - VND/2025/01722,203229,SUP TOP,985,AGIS,4,NACOM GOYA - CD,2803141,3165.35,2025-12-15 16:40:38
19099,PAGIS/2025/01111,2025-07-25,3268.35,NF-e: 136582 Série: 1 - VND/2025/01723,87996,OLALLA,985,AGIS,4,NACOM GOYA - CD,2803135,3268.35,2025-12-15 16:40:33
19098,PAGIS/2025/01110,2025-07-25,4052.8,NF-e: 136063 Série: 1 - VND/2025/01368,206376,PRASO PLATAFORMA,985,AGIS,4,NACOM GOYA - CD,2803133,4052.8,2025-12-15 16:40:31
19096,PAGIS/2025/01108,2025-07-25,4098.08,NF-e: 135946 Série: 1 - VND/2025/01284,98772,CESTAO DA ECONOMIA,985,AGIS,4,NACOM GOYA - CD,2803129,4098.08,2025-12-15 16:40:27
19094,PAGIS/2025/01106,2025-07-25,1818.97,NF-e: 135994 Série: 1 - VND/2025/01323,88027,RIOS ATACAREJO,985,AGIS,4,NACOM GOYA - CD,2803125,1818.97,2025-12-15 16:40:23
19092,PAGIS/2025/01104,2025-07-25,16210.84,NF-e: 136052 Série: 1 - VND/2025/01363,88226,REDE DILETTARE,985,AGIS,4,NACOM GOYA - CD,2803121,16210.84,2025-12-15 16:40:20
19090,PAGIS/2025/01102,2025-07-25,5423.19,NF-e: 136053 Série: 1 - VND/2025/01362,88225,REDE DILETTARE,985,AGIS,4,NACOM GOYA - CD,2803117,5423.19,2025-12-15 16:40:17
19088,PAGIS/2025/01100,2025-07-25,4878.68,NF-e: 135352 Série: 1 - VND/2025/00841,88315,PRASO DIST,985,AGIS,4,NACOM GOYA - CD,2803113,4878.68,2025-12-15 16:40:13
19086,PAGIS/2025/01098,2025-07-25,12520.03,NF-e: 135253 Série: 1 - VND/2025/00790,98871,PRASO,985,AGIS,4,NACOM GOYA - CD,2803109,12520.03,2025-12-15 16:40:09
19084,PAGIS/2025/01096,2025-07-25,14453.87,NF-e: 134201 Série: 1 - VND/2025/00046,88266,SUP NOVA CIDADE,985,AGIS,4,NACOM GOYA - CD,2803105,14453.87,2025-12-15 16:40:06
19082,PAGIS/2025/01094,2025-07-24,3815.44,NF-e: 137063 Série: 1 - VND/2025/02014,87810,NUTRICIONALE,985,AGIS,4,NACOM GOYA - CD,2803101,3815.44,2025-12-15 16:40:02
19080,PAGIS/2025/01092,2025-07-24,13961.4,NF-e: 136433 Série: 1 - VND/2025/01614,205772,BATATAS DIPZ - FILIAL,985,AGIS,4,NACOM GOYA - CD,2803097,13961.4,2025-12-15 16:39:59
19078,PAGIS/2025/01090,2025-07-24,3750.55,NF-e: 136546 Série: 1 - VND/2025/01698,206216,COMERCIAL DE ALIMENTOS NUTRIVIP DO BRASIL LTDA,985,AGIS,4,NACOM GOYA - CD,2803093,3750.55,2025-12-15 16:39:56
19076,PAGIS/2025/01088,2025-07-24,959.79,NF-e: 135973 Série: 1 - VND/2025/01306,206989,SUPER MIX SUPERMERCADO,985,AGIS,4,NACOM GOYA - CD,2803089,959.79,2025-12-15 16:39:51
19074,PAGIS/2025/01086,2025-07-24,1034.74,NF-e: 135978 Série: 1 - VND/2025/01309,203875,SUPER GONCALVES,985,AGIS,4,NACOM GOYA - CD,2803085,1034.74,2025-12-15 16:39:48
19072,PAGIS/2025/01084,2025-07-24,12015.03,NF-e: 135985 Série: 1 - VND/2025/01314,87572,SORPAN ALIMENTOS,985,AGIS,4,NACOM GOYA - CD,2803081,12015.03,2025-12-15 16:39:45
19070,PAGIS/2025/01082,2025-07-24,2226.11,NF-e: 135487 Série: 1 - VND/2025/00941,202737,FERREIRA LIMA COMERCIO DE ALIMENTOS LTDA,985,AGIS,4,NACOM GOYA - CD,2803077,2226.11,2025-12-15 16:39:41
19066,PAGIS/2025/01078,2025-07-23,1895.16,NF-e: 136209 Série: 1 - VND/2025/01473,88011,JF FOOD SERVICE,985,AGIS,4,NACOM GOYA - CD,2803069,1895.16,2025-12-15 16:39:35
19064,PAGIS/2025/01076,2025-07-23,6555.27,NF-e: 136212 Série: 1 - VND/2025/01474,98818,MORAES COML,985,AGIS,4,NACOM GOYA - CD,2803065,6555.27,2025-12-15 16:39:32
19062,PAGIS/2025/01074,2025-07-23,2251.71,NF-e: 136459 Série: 1 - VND/2025/01630,86702,HJ COMERCIO,985,AGIS,4,NACOM GOYA - CD,2803061,2251.71,2025-12-15 16:39:29
19060,PAGIS/2025/01072,2025-07-23,8130.34,NF-e: 135935 Série: 1 - VND/2025/01280,87817,FRIALY,985,AGIS,4,NACOM GOYA - CD,2803057,8130.34,2025-12-15 16:39:26
19058,PAGIS/2025/01070,2025-07-23,941.26,NF-e: 135936 Série: 1 - VND/2025/01276,87817,FRIALY,985,AGIS,4,NACOM GOYA - CD,2803053,941.26,2025-12-15 16:39:23
19056,PAGIS/2025/01068,2025-07-23,19467.85,NF-e: 131836 Série: 1 - VND/2025/01357,205985,TUDO E FESTA,985,AGIS,4,NACOM GOYA - CD,2803049,19467.85,2025-12-15 16:39:19
19054,PAGIS/2025/01066,2025-07-22,15840.0,NF-e: 136680 Série: 1 - VND/2025/01798,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2803045,15840.0,2025-12-15 16:39:17
19052,PAGIS/2025/01064,2025-07-22,1761.4,NF-e: 136113 Série: 1 - VND/2025/01404,86997,EMBALANDO,985,AGIS,4,NACOM GOYA - CD,2803041,1761.4,2025-12-15 16:39:12
19050,PAGIS/2025/01062,2025-07-22,4560.74,NF-e: 136136 Série: 1 - VND/2025/01421,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2803037,4560.74,2025-12-15 16:39:09
19048,PAGIS/2025/01060,2025-07-22,3258.46,NF-e: 136137 Série: 1 - VND/2025/01422,87088,FACIL DISTRIBUIDORA,985,AGIS,4,NACOM GOYA - CD,2803033,3258.46,2025-12-15 16:39:07
19046,PAGIS/2025/01058,2025-07-22,110717.28,NF-e: 136140 Série: 1 - VND/2025/01424,87012,STAMPA,985,AGIS,4,NACOM GOYA - CD,2803029,110717.28,2025-12-15 16:39:04
19044,PAGIS/2025/01056,2025-07-22,3100.88,NF-e: 136181 Série: 1 - VND/2025/01454,86733,REDE TOP BURGUER,985,AGIS,4,NACOM GOYA - CD,2803025,3100.88,2025-12-15 16:39:00
19042,PAGIS/2025/01054,2025-07-22,3100.88,NF-e: 136182 Série: 1 - VND/2025/01453,88317,ATACADAO TOP BURGUER,985,AGIS,4,NACOM GOYA - CD,2803021,3100.88,2025-12-15 16:38:57
19040,PAGIS/2025/01052,2025-07-22,7200.5,NF-e: 136190 Série: 1 - VND/2025/01462,87333,LATICINIOS LAUREANO,985,AGIS,4,NACOM GOYA - CD,2803017,7200.5,2025-12-15 16:38:54
19038,PAGIS/2025/01050,2025-07-22,5007.75,NF-e: 136193 Série: 1 - VND/2025/01464,88235,FLAVIENSE,985,AGIS,4,NACOM GOYA - CD,2803013,5007.75,2025-12-15 16:38:49
19036,PAGIS/2025/01048,2025-07-22,1916.6,NF-e: 136316 Série: 1 - VND/2025/01506,205596,GABEE FOODS,985,AGIS,4,NACOM GOYA - CD,2803009,1916.6,2025-12-15 16:38:45
19034,PAGIS/2025/01046,2025-07-22,5727.55,NF-e: 136346 Série: 1 - VND/2025/01550,87575,DISKPAN,985,AGIS,4,NACOM GOYA - CD,2803005,5727.55,2025-12-15 16:38:42
19032,PAGIS/2025/01044,2025-07-22,3954.48,NF-e: 136347 Série: 1 - VND/2025/01549,87575,DISKPAN,985,AGIS,4,NACOM GOYA - CD,2803001,3954.48,2025-12-15 16:38:38
19030,PAGIS/2025/01042,2025-07-22,1965.63,NF-e: 136352 Série: 1 - VND/2025/01552,98863,SUP AGUIAR,985,AGIS,4,NACOM GOYA - CD,2802997,1965.63,2025-12-15 16:38:34
19028,PAGIS/2025/01040,2025-07-22,4106.14,NF-e: 136437 Série: 1 - VND/2025/01600,87376,PRIME FOOD SOLUTIONS,985,AGIS,4,NACOM GOYA - CD,2802993,4106.14,2025-12-15 16:38:32
19026,PAGIS/2025/01038,2025-07-22,10712.19,NF-e: 136438 Série: 1 - VND/2025/01604,207014,SOMA DISTRIBUICAO,985,AGIS,4,NACOM GOYA - CD,2802989,10712.19,2025-12-15 16:38:27
19024,PAGIS/2025/01036,2025-07-22,3276.85,NF-e: 135856 Série: 1 - VND/2025/01230,87562,EMBALE,985,AGIS,4,NACOM GOYA - CD,2802985,3276.85,2025-12-15 16:38:24
19022,PAGIS/2025/01034,2025-07-22,8915.31,NF-e: 135887 Série: 1 - VND/2025/01245,87763,COMERCIAL PROLAC,985,AGIS,4,NACOM GOYA - CD,2802981,8915.31,2025-12-15 16:38:20
19020,PAGIS/2025/01032,2025-07-22,2771.4,NF-e: 135906 Série: 1 - VND/2025/01260,86716,FAGOTTI,985,AGIS,4,NACOM GOYA - CD,2802977,2771.4,2025-12-15 16:38:16
19018,PAGIS/2025/01030,2025-07-22,2383.47,NF-e: 135549 Série: 1 - VND/2025/00982,202712,PLURAL DISTRIBUIDORA DE ALIMENTOS,985,AGIS,4,NACOM GOYA - CD,2802973,2383.47,2025-12-15 16:38:13
19016,PAGIS/2025/01028,2025-07-22,2927.16,NF-e: 135753 Série: 1 - VND/2025/01141,206164,MULTIGRANNO,985,AGIS,4,NACOM GOYA - CD,2802969,2927.16,2025-12-15 16:38:09
19014,PAGIS/2025/01026,2025-07-22,1054.21,NF-e: 135849 Série: 1 - VND/2025/01220,87756,GALETOS DIST,985,AGIS,4,NACOM GOYA - CD,2802965,1054.21,2025-12-15 16:38:07
19012,PAGIS/2025/01024,2025-07-22,4918.93,NF-e: 136037 Série: 1 - VND/2025/01345,87852,DIST PARATY,985,AGIS,4,NACOM GOYA - CD,2802961,4918.93,2025-12-15 16:38:03
19010,PAGIS/2025/01022,2025-07-22,13396.9,NF-e: 136038 Série: 1 - VND/2025/01344,87640,COLINA,985,AGIS,4,NACOM GOYA - CD,2802957,13396.9,2025-12-15 16:38:00
19008,PAGIS/2025/01020,2025-07-22,20127.8,NF-e: 135250 Série: 1 - VND/2025/00788,87132,DIST DE ALIM GALDINO,985,AGIS,4,NACOM GOYA - CD,2802953,20127.8,2025-12-15 16:37:57
19006,PAGIS/2025/01018,2025-07-21,15840.0,NF-e: 136622 Série: 1 - VND/2025/01743,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2802949,15840.0,2025-12-15 16:37:54
19004,PAGIS/2025/01016,2025-07-21,3548.93,NF-e: 136200 Série: 1 - VND/2025/01469,204133,PRATIC LOJA,985,AGIS,4,NACOM GOYA - CD,2802945,3548.93,2025-12-15 16:37:51
19002,PAGIS/2025/01014,2025-07-21,5095.99,NF-e: 136290 Série: 1 - VND/2025/01498,87751,CASA GARCIA,985,AGIS,4,NACOM GOYA - CD,2802941,5095.99,2025-12-15 16:37:47
19000,PAGIS/2025/01012,2025-07-21,2070.21,NF-e: 135468 Série: 1 - VND/2025/00921,203888,REDE JMM,985,AGIS,4,NACOM GOYA - CD,2802937,2070.21,2025-12-15 16:37:45
18998,PAGIS/2025/01010,2025-07-21,3090.96,NF-e: 135686 Série: 1 - VND/2025/01088,206959,CAMPO REAL ATACADO,985,AGIS,4,NACOM GOYA - CD,2802933,3090.96,2025-12-15 16:37:39
18996,PAGIS/2025/01008,2025-07-21,2235.0,NF-e: 135971 Série: 1 - VND/2025/01303,86810,DTALIA PIZZARIA,985,AGIS,4,NACOM GOYA - CD,2802929,2235.0,2025-12-15 16:37:36
18994,PAGIS/2025/01006,2025-07-21,1549.49,NF-e: 136083 Série: 1 - VND/2025/01384,202563,BONDI & FILHOS,985,AGIS,4,NACOM GOYA - CD,2802925,1549.49,2025-12-15 16:37:33
18992,PAGIS/2025/01004,2025-07-21,6337.29,NF-e: 136097 Série: 1 - VND/2025/01393,87779,SABORETTI,985,AGIS,4,NACOM GOYA - CD,2802921,6337.29,2025-12-15 16:37:30
18990,PAGIS/2025/01002,2025-07-21,6334.2,NF-e: 135557 Série: 1 - VND/2025/00991,87617,CDI BARRA,985,AGIS,4,NACOM GOYA - CD,2802917,6334.2,2025-12-15 16:37:27
18988,PAGIS/2025/01000,2025-07-21,5178.88,NF-e: 135523 Série: 1 - VND/2025/00959,87407,F P FACANHA,985,AGIS,4,NACOM GOYA - CD,2802913,5178.88,2025-12-15 16:37:24
18986,PAGIS/2025/00998,2025-07-21,8555.06,NF-e: 135450 Série: 1 - VND/2025/00916,87763,COMERCIAL PROLAC,985,AGIS,4,NACOM GOYA - CD,2802909,8555.06,2025-12-15 16:37:20
18984,PAGIS/2025/00996,2025-07-21,21668.14,NF-e: 134167 Série: 1 - VND/2025/02938,204072,SL DIST,985,AGIS,4,NACOM GOYA - CD,2802905,21668.14,2025-12-15 16:37:17
18982,PAGIS/2025/00994,2025-07-20,16720.13,NF-e: 134111 Série: 1 - VND/2025/02886,206626,MARFIM,985,AGIS,4,NACOM GOYA - CD,2802901,16720.13,2025-12-15 16:37:14
18980,PAGIS/2025/00992,2025-07-18,1420.59,NF-e: 136106 Série: 1 - VND/2025/01400,98820,SUP NOVA JERUSALEM,985,AGIS,4,NACOM GOYA - CD,2802897,1420.59,2025-12-15 16:37:09
18978,PAGIS/2025/00990,2025-07-18,15840.0,NF-e: 136540 Série: 1 - VND/2025/01694,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2802893,15840.0,2025-12-15 16:37:06
18976,PAGIS/2025/00988,2025-07-18,1674.23,NF-e: 135765 Série: 1 - VND/2025/01150,86083,RODRIGUES,985,AGIS,4,NACOM GOYA - CD,2802887,1674.23,2025-12-15 16:37:01
18974,PAGIS/2025/00986,2025-07-18,13888.27,NF-e: 135488 Série: 1 - VND/2025/00940,203957,KALBIR,985,AGIS,4,NACOM GOYA - CD,2802883,13888.27,2025-12-15 16:36:58
18972,PAGIS/2025/00984,2025-07-18,2082.74,NF-e: 135613 Série: 1 - VND/2025/01029,88247,PAO DOURADO,985,AGIS,4,NACOM GOYA - CD,2802879,2082.74,2025-12-15 16:36:55
18970,PAGIS/2025/00982,2025-07-18,15800.11,NF-e: 135431 Série: 1 - VND/2025/00903,88359,FORMOSA,985,AGIS,4,NACOM GOYA - CD,2802875,15800.11,2025-12-15 16:36:50
18968,PAGIS/2025/00980,2025-07-18,9088.41,NF-e: 135417 Série: 1 - VND/2025/00890,98802,COMERCIAL FAVORITA,985,AGIS,4,NACOM GOYA - CD,2802871,9088.41,2025-12-15 16:36:46
18966,PAGIS/2025/00978,2025-07-18,22159.25,NF-e: 135388 Série: 1 - VND/2025/00868,87527,FERMENTAO,985,AGIS,4,NACOM GOYA - CD,2802867,22159.25,2025-12-15 16:36:43
18964,PAGIS/2025/00976,2025-07-18,3601.77,NF-e: 135343 Série: 1 - VND/2025/00833,87498,SORVEPANI,985,AGIS,4,NACOM GOYA - CD,2802863,3601.77,2025-12-15 16:36:41
18962,PAGIS/2025/00974,2025-07-18,12520.03,NF-e: 135253 Série: 1 - VND/2025/00790,98871,PRASO,985,AGIS,4,NACOM GOYA - CD,2802859,12520.03,2025-12-15 16:36:35
18960,PAGIS/2025/00972,2025-07-18,14453.87,NF-e: 134201 Série: 1 - VND/2025/00046,88266,SUP NOVA CIDADE,985,AGIS,4,NACOM GOYA - CD,2802855,14453.87,2025-12-15 16:36:32
18958,PAGIS/2025/00970,2025-07-17,170120.0,NF-e: 136167 Série: 1 - VND/2025/01442,87595,BEIRAO DA SERRA,985,AGIS,4,NACOM GOYA - CD,2802851,170120.0,2025-12-15 16:36:28
18956,PAGIS/2025/00968,2025-07-17,959.51,NF-e: 135973 Série: 1 - VND/2025/01306,206989,SUPER MIX SUPERMERCADO,985,AGIS,4,NACOM GOYA - CD,2802847,959.51,2025-12-15 16:36:24
18954,PAGIS/2025/00966,2025-07-17,1034.44,NF-e: 135978 Série: 1 - VND/2025/01309,203875,SUPER GONCALVES,985,AGIS,4,NACOM GOYA - CD,2802843,1034.44,2025-12-15 16:36:19
18952,PAGIS/2025/00964,2025-07-17,4672.02,NF-e: 136000 Série: 1 - VND/2025/01324,86916,A P DA COSTA,985,AGIS,4,NACOM GOYA - CD,2802839,4672.02,2025-12-15 16:36:17
18950,PAGIS/2025/00962,2025-07-17,2773.55,NF-e: 136004 Série: 1 - VND/2025/01325,203932,VIA MIX DISTRIBUICAO,985,AGIS,4,NACOM GOYA - CD,2802835,2773.55,2025-12-15 16:36:13
18948,PAGIS/2025/00960,2025-07-17,301.96,NF-e: 135742 Série: 1 - VND/2025/01132,88226,REDE DILETTARE,985,AGIS,4,NACOM GOYA - CD,2802831,301.96,2025-12-15 16:36:11
18946,PAGIS/2025/00958,2025-07-17,557.8,NF-e: 135743 Série: 1 - VND/2025/01131,88226,REDE DILETTARE,985,AGIS,4,NACOM GOYA - CD,2802827,557.8,2025-12-15 16:36:08
18944,PAGIS/2025/00956,2025-07-17,1115.6,NF-e: 135745 Série: 1 - VND/2025/01129,88225,REDE DILETTARE,985,AGIS,4,NACOM GOYA - CD,2802823,1115.6,2025-12-15 16:36:04
18942,PAGIS/2025/00954,2025-07-17,12011.42,NF-e: 135985 Série: 1 - VND/2025/01314,87572,SORPAN ALIMENTOS,985,AGIS,4,NACOM GOYA - CD,2802819,12011.42,2025-12-15 16:36:01
18940,PAGIS/2025/00952,2025-07-17,2226.11,NF-e: 135487 Série: 1 - VND/2025/00941,202737,FERREIRA LIMA COMERCIO DE ALIMENTOS LTDA,985,AGIS,4,NACOM GOYA - CD,2802815,2226.11,2025-12-15 16:35:58
18938,PAGIS/2025/00950,2025-07-17,34702.35,NF-e: 135350 Série: 1 - VND/2025/00842,88375,CADAN,985,AGIS,4,NACOM GOYA - CD,2802811,34702.35,2025-12-15 16:35:55
18936,PAGIS/2025/00948,2025-07-17,44276.0,NF-e: 135285 Série: 1 - VND/2025/00820,98812,DIA DISTRIBUICAO E IMPORTACAO AFOGADOS LTDA,985,AGIS,4,NACOM GOYA - CD,2802807,44276.0,2025-12-15 16:35:51
18934,PAGIS/2025/00946,2025-07-17,6453.38,NF-e: 135195 Série: 1 - VND/2025/00763,204050,SUPER ZANELLA,985,AGIS,4,NACOM GOYA - CD,2802803,6453.38,2025-12-15 16:35:47
18932,PAGIS/2025/00944,2025-07-17,15598.5,NF-e: 135152 Série: 1 - VND/2025/00729,98812,DIA DISTRIBUICAO E IMPORTACAO AFOGADOS LTDA,985,AGIS,4,NACOM GOYA - CD,2802799,15598.5,2025-12-15 16:35:44
18930,PAGIS/2025/00942,2025-07-16,3079.57,NF-e: 136709 Série: 1 - VND/2025/01816,86871,GRACA DI NAPOLLI,985,AGIS,4,NACOM GOYA - CD,2802795,3079.57,2025-12-15 16:35:41
18928,PAGIS/2025/00940,2025-07-16,3302.19,NF-e: 136176 Série: 1 - VND/2025/01449,98642,BAGATTOLI,985,AGIS,4,NACOM GOYA - CD,2802791,3302.19,2025-12-15 16:35:37
18926,PAGIS/2025/00938,2025-07-16,6555.27,NF-e: 136212 Série: 1 - VND/2025/01474,98818,MORAES COML,985,AGIS,4,NACOM GOYA - CD,2802787,6555.27,2025-12-15 16:35:35
18924,PAGIS/2025/00936,2025-07-16,8127.89,NF-e: 135935 Série: 1 - VND/2025/01280,87817,FRIALY,985,AGIS,4,NACOM GOYA - CD,2802783,8127.89,2025-12-15 16:35:30
18922,PAGIS/2025/00934,2025-07-16,940.97,NF-e: 135936 Série: 1 - VND/2025/01276,87817,FRIALY,985,AGIS,4,NACOM GOYA - CD,2802779,940.97,2025-12-15 16:35:27
18920,PAGIS/2025/00932,2025-07-16,2407.59,NF-e: 136091 Série: 1 - VND/2025/01390,87435,MERCATO EXPRESS,985,AGIS,4,NACOM GOYA - CD,2802775,2407.59,2025-12-15 16:35:24
18918,PAGIS/2025/00930,2025-07-16,2877.81,NF-e: 135589 Série: 1 - VND/2025/01011,203950,DACE,985,AGIS,4,NACOM GOYA - CD,2802771,2877.81,2025-12-15 16:35:22
18916,PAGIS/2025/00928,2025-07-16,2907.52,NF-e: 136011 Série: 1 - VND/2025/01332,203229,SUP TOP,985,AGIS,4,NACOM GOYA - CD,2802767,2907.52,2025-12-15 16:35:19
18914,PAGIS/2025/00926,2025-07-16,13455.73,NF-e: 135453 Série: 1 - VND/2025/00917,206194,E.MANTOANI COMERCIO DE FRIOS LTDA,985,AGIS,4,NACOM GOYA - CD,2802763,13455.73,2025-12-15 16:35:14
20774,PAGIS/2025/02786,2025-07-15,10654.21,NF-e: 134165 Série: 1 - VND/2025/02936,87795,QUEIROZ,985,AGIS,4,NACOM GOYA - CD,2807102,10654.21,2025-12-15 18:20:15
18912,PAGIS/2025/00924,2025-07-15,1761.4,NF-e: 136113 Série: 1 - VND/2025/01404,86997,EMBALANDO,985,AGIS,4,NACOM GOYA - CD,2802759,1761.4,2025-12-15 16:35:09
18910,PAGIS/2025/00922,2025-07-15,4560.73,NF-e: 136136 Série: 1 - VND/2025/01421,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2802755,4560.73,2025-12-15 16:35:05
18908,PAGIS/2025/00920,2025-07-15,3258.46,NF-e: 136137 Série: 1 - VND/2025/01422,87088,FACIL DISTRIBUIDORA,985,AGIS,4,NACOM GOYA - CD,2802751,3258.46,2025-12-15 16:35:02
18906,PAGIS/2025/00918,2025-07-15,3275.87,NF-e: 135856 Série: 1 - VND/2025/01230,87562,EMBALE,985,AGIS,4,NACOM GOYA - CD,2802747,3275.87,2025-12-15 16:34:58
18903,PAGIS/2025/00915,2025-07-15,11338.63,NF-e: 135875 Série: 1 - VND/2025/01240,205783,PHD DIST,985,AGIS,4,NACOM GOYA - CD,2802741,11338.63,2025-12-15 16:34:53
18902,PAGIS/2025/00914,2025-07-15,8915.31,NF-e: 135887 Série: 1 - VND/2025/01245,87763,COMERCIAL PROLAC,985,AGIS,4,NACOM GOYA - CD,2802739,8915.31,2025-12-15 16:34:49
18900,PAGIS/2025/00912,2025-07-15,15840.0,NF-e: 135903 Série: 1 - VND/2025/01257,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2802735,15840.0,2025-12-15 16:34:45
18898,PAGIS/2025/00910,2025-07-15,4560.74,NF-e: 135905 Série: 1 - VND/2025/01259,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2802731,4560.74,2025-12-15 16:34:42
18896,PAGIS/2025/00908,2025-07-15,2770.58,NF-e: 135906 Série: 1 - VND/2025/01260,86716,FAGOTTI,985,AGIS,4,NACOM GOYA - CD,2802727,2770.58,2025-12-15 16:34:38
18894,PAGIS/2025/00906,2025-07-15,2383.48,NF-e: 135549 Série: 1 - VND/2025/00982,202712,PLURAL DISTRIBUIDORA DE ALIMENTOS,985,AGIS,4,NACOM GOYA - CD,2802723,2383.48,2025-12-15 16:34:34
18892,PAGIS/2025/00904,2025-07-15,1862.57,NF-e: 135617 Série: 1 - VND/2025/01031,87476,DML COMERCIO,985,AGIS,4,NACOM GOYA - CD,2802719,1862.57,2025-12-15 16:34:32
18890,PAGIS/2025/00902,2025-07-15,2787.13,NF-e: 135752 Série: 1 - VND/2025/01140,206095,37.946.003 MARIA DA GLORIA PEREIRA DOS SANTOS,985,AGIS,4,NACOM GOYA - CD,2802715,2787.13,2025-12-15 16:34:28
